data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_partida
2013-07-13,Santos,Portuguesa,4.0,1.0,Vitória Mandante,5.0
2013-07-11,São Paulo,Bahia,1.0,2.0,Vitória Visitante,3.0
2013-07-07,Bahia,Corinthians,0.0,2.0,Vitória Visitante,2.0
2013-07-07,Internacional,Vasco,5.0,3.0,Vitória Mandante,8.0
2013-07-07,Portuguesa,Cruzeiro,1.0,1.0,Empate,2.0
2013-07-07,Goias,Vitoria,1.0,0.0,Vitória Mandante,1.0
2013-07-07,Botafogo RJ,Fluminense,1.0,0.0,Vitória Mandante,1.0
2013-07-07,São Paulo,Santos,0.0,2.0,Vitória Visitante,2.0
2013-07-07,Atlético Mineiro,Criciuma,3.0,2.0,Vitória Mandante,5.0
2013-07-06,Nautico,Ponte Preta,1.0,3.0,Vitória Visitante,4.0
2013-07-06,Flamengo,Coritiba,2.0,2.0,Empate,4.0
2013-07-06,Atletico-PR,Grêmio,1.0,1.0,Empate,2.0
2013-06-13,Portuguesa,Fluminense,2.0,1.0,Vitória Mandante,3.0
2013-06-13,Grêmio,São Paulo,1.0,1.0,Empate,2.0
2013-06-12,Santos,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2013-06-09,Coritiba,Nautico,1.0,0.0,Vitória Mandante,1.0
2013-06-09,Ponte Preta,Botafogo RJ,0.0,2.0,Vitória Visitante,2.0
2013-06-09,Atlético Mineiro,Grêmio,2.0,0.0,Vitória Mandante,2.0
2013-06-09,Fluminense,Goias,2.0,1.0,Vitória Mandante,3.0
2013-06-09,Vitoria,Atletico-PR,3.0,2.0,Vitória Mandante,5.0
2013-06-08,Vasco,Bahia,1.0,1.0,Empate,2.0
2013-06-08,Corinthians,Portuguesa,0.0,0.0,Empate,0.0
2013-06-08,Cruzeiro,Internacional,2.0,2.0,Empate,4.0
2013-06-08,Criciuma,Flamengo,0.0,3.0,Vitória Visitante,3.0
2013-06-07,Coritiba,Fluminense,2.0,1.0,Vitória Mandante,3.0
2013-06-06,Flamengo,Nautico,0.0,1.0,Vitória Visitante,1.0
2013-06-06,Cruzeiro,Corinthians,1.0,0.0,Vitória Mandante,1.0
2013-06-06,Bahia,Botafogo RJ,2.0,1.0,Vitória Mandante,3.0
2013-06-06,Vasco,Atlético Mineiro,2.0,0.0,Vitória Mandante,2.0
2013-06-06,Ponte Preta,Atletico-PR,3.0,4.0,Vitória Visitante,7.0
2013-06-06,Grêmio,Vitoria,1.0,0.0,Vitória Mandante,1.0
2013-06-05,Portuguesa,Internacional,1.0,1.0,Empate,2.0
2013-06-05,Criciuma,Santos,3.0,1.0,Vitória Mandante,4.0
2013-06-05,São Paulo,Goias,0.0,1.0,Vitória Visitante,1.0
2013-06-02,Nautico,Portuguesa,2.0,2.0,Empate,4.0
2013-06-02,Internacional,Bahia,1.0,2.0,Vitória Visitante,3.0
2013-06-02,Fluminense,Criciuma,3.0,0.0,Vitória Mandante,3.0
2013-06-02,Atlético Mineiro,São Paulo,0.0,0.0,Empate,0.0
2013-06-02,Corinthians,Ponte Preta,1.0,0.0,Vitória Mandante,1.0
2013-06-01,Vitoria,Vasco,2.0,0.0,Vitória Mandante,2.0
2013-06-01,Goias,Coritiba,1.0,1.0,Empate,2.0
2013-06-01,Santos,Grêmio,1.0,1.0,Empate,2.0
2013-06-01,Botafogo RJ,Cruzeiro,2.0,1.0,Vitória Mandante,3.0
2013-06-01,Atletico-PR,Flamengo,2.0,2.0,Empate,4.0
2013-05-30,Flamengo,Ponte Preta,0.0,2.0,Vitória Visitante,2.0
2013-05-30,Bahia,Coritiba,0.0,0.0,Empate,0.0
2013-05-30,Nautico,Vitoria,0.0,3.0,Vitória Visitante,3.0
2013-05-30,Goias,Corinthians,1.0,1.0,Empate,2.0
2013-05-30,Internacional,Criciuma,2.0,0.0,Vitória Mandante,2.0
2013-05-29,São Paulo,Vasco,5.0,1.0,Vitória Mandante,6.0
2013-05-29,Botafogo RJ,Santos,2.0,1.0,Vitória Mandante,3.0
2013-05-29,Atletico-PR,Cruzeiro,2.0,2.0,Empate,4.0
2013-05-26,Fluminense,Atletico-PR,2.0,1.0,Vitória Mandante,3.0
2013-05-26,Cruzeiro,Goias,5.0,0.0,Vitória Mandante,5.0
2013-05-26,Coritiba,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2013-05-26,Santos,Flamengo,0.0,0.0,Empate,0.0
2013-05-26,Ponte Preta,São Paulo,0.0,2.0,Vitória Visitante,2.0
2013-05-26,Grêmio,Nautico,2.0,0.0,Vitória Mandante,2.0
2013-05-26,Criciuma,Bahia,3.0,1.0,Vitória Mandante,4.0
2013-05-26,Corinthians,Botafogo RJ,1.0,1.0,Empate,2.0
2013-05-25,Vasco,Portuguesa,1.0,0.0,Vitória Mandante,1.0
2013-05-25,Vitoria,Internacional,2.0,2.0,Empate,4.0
2012-12-02,Portuguesa,Ponte Preta,0.0,0.0,Empate,0.0
2012-12-02,Nautico,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2012-12-02,Grêmio,Internacional,0.0,0.0,Empate,0.0
2012-12-02,Fluminense,Vasco,1.0,2.0,Vitória Visitante,3.0
2012-12-02,Coritiba,Figueirense,3.0,0.0,Vitória Mandante,3.0
2012-12-02,Atlético Mineiro,Cruzeiro,3.0,2.0,Vitória Mandante,5.0
2012-12-02,Atl Goianiense,Bahia,0.0,1.0,Vitória Visitante,1.0
2012-12-02,São Paulo,Corinthians,3.0,1.0,Vitória Mandante,4.0
2012-12-01,Flamengo,Botafogo RJ,2.0,2.0,Empate,4.0
2012-12-01,Santos,Palmeiras,3.0,1.0,Vitória Mandante,4.0
2012-11-25,Figueirense,Grêmio,2.0,4.0,Vitória Visitante,6.0
2012-11-25,Bahia,Nautico,1.0,1.0,Empate,2.0
2012-11-25,Botafogo RJ,Atlético Mineiro,2.0,3.0,Vitória Visitante,5.0
2012-11-25,Cruzeiro,Coritiba,2.0,1.0,Vitória Mandante,3.0
2012-11-25,Ponte Preta,São Paulo,0.0,0.0,Empate,0.0
2012-11-25,Internacional,Portuguesa,0.0,2.0,Vitória Visitante,2.0
2012-11-25,Palmeiras,Atl Goianiense,1.0,2.0,Vitória Visitante,3.0
2012-11-25,Sport Recife,Fluminense,1.0,1.0,Empate,2.0
2012-11-24,Vasco,Flamengo,1.0,1.0,Empate,2.0
2012-11-24,Corinthians,Santos,1.0,1.0,Empate,2.0
2012-11-18,Atlético Mineiro,Atl Goianiense,2.0,2.0,Empate,4.0
2012-11-18,Bahia,Ponte Preta,1.0,0.0,Vitória Mandante,1.0
2012-11-18,São Paulo,Nautico,2.0,1.0,Vitória Mandante,3.0
2012-11-18,Fluminense,Cruzeiro,0.0,2.0,Vitória Visitante,2.0
2012-11-18,Flamengo,Palmeiras,1.0,1.0,Empate,2.0
2012-11-18,Internacional,Corinthians,0.0,2.0,Vitória Visitante,2.0
2012-11-18,Portuguesa,Grêmio,2.0,2.0,Empate,4.0
2012-11-18,Sport Recife,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2012-11-17,Santos,Figueirense,2.0,0.0,Vitória Mandante,2.0
2012-11-17,Coritiba,Vasco,1.0,2.0,Vitória Visitante,3.0
2012-11-11,Ponte Preta,Internacional,1.0,0.0,Vitória Mandante,1.0
2012-11-11,Nautico,Flamengo,0.0,1.0,Vitória Visitante,1.0
2012-11-11,Figueirense,Sport Recife,1.0,1.0,Empate,2.0
2012-11-11,Cruzeiro,Bahia,3.0,1.0,Vitória Mandante,4.0
2012-11-11,Vasco,Atlético Mineiro,1.0,1.0,Empate,2.0
2012-11-11,Palmeiras,Fluminense,2.0,3.0,Vitória Visitante,5.0
2012-11-11,Grêmio,São Paulo,2.0,1.0,Vitória Mandante,3.0
2012-11-10,Botafogo RJ,Portuguesa,3.0,0.0,Vitória Mandante,3.0
2012-11-10,Atl Goianiense,Santos,2.0,1.0,Vitória Mandante,3.0
2012-11-10,Corinthians,Coritiba,5.0,1.0,Vitória Mandante,6.0
2012-11-04,Portuguesa,Bahia,0.0,1.0,Vitória Visitante,1.0
2012-11-04,Nautico,Internacional,3.0,0.0,Vitória Mandante,3.0
2012-11-04,Coritiba,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2012-11-04,Vasco,Sport Recife,0.0,3.0,Vitória Visitante,3.0
2012-11-04,São Paulo,Fluminense,1.0,1.0,Empate,2.0
2012-11-04,Palmeiras,Botafogo RJ,2.0,2.0,Empate,4.0
2012-11-04,Atl Goianiense,Corinthians,0.0,2.0,Vitória Visitante,2.0
2012-11-03,Flamengo,Figueirense,1.0,0.0,Vitória Mandante,1.0
2012-11-03,Grêmio,Ponte Preta,1.0,0.0,Vitória Mandante,1.0
2012-11-03,Cruzeiro,Santos,0.0,4.0,Vitória Visitante,4.0
2012-10-31,Atlético Mineiro,Flamengo,1.0,1.0,Empate,2.0
2012-10-27,Corinthians,Vasco,1.0,0.0,Vitória Mandante,1.0
2012-10-27,Bahia,Grêmio,1.0,1.0,Empate,2.0
2012-10-27,Internacional,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2012-10-27,Sport Recife,São Paulo,2.0,4.0,Vitória Visitante,6.0
2012-10-27,Botafogo RJ,Atl Goianiense,4.0,0.0,Vitória Mandante,4.0
2012-10-27,Figueirense,Portuguesa,0.0,0.0,Empate,0.0
2012-10-26,Santos,Nautico,0.0,0.0,Empate,0.0
2012-10-26,Ponte Preta,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2012-10-26,Fluminense,Coritiba,2.0,1.0,Vitória Mandante,3.0
2012-10-25,Figueirense,Botafogo RJ,0.0,2.0,Vitória Visitante,2.0
2012-10-24,Vasco,Internacional,1.0,2.0,Vitória Visitante,3.0
2012-10-21,Nautico,Portuguesa,0.0,0.0,Empate,0.0
2012-10-21,Atlético Mineiro,Fluminense,3.0,2.0,Vitória Mandante,5.0
2012-10-21,Flamengo,São Paulo,1.0,0.0,Vitória Mandante,1.0
2012-10-21,Atl Goianiense,Sport Recife,0.0,1.0,Vitória Visitante,1.0
2012-10-21,Ponte Preta,Santos,1.0,0.0,Vitória Mandante,1.0
2012-10-20,Palmeiras,Cruzeiro,2.0,0.0,Vitória Mandante,2.0
2012-10-20,Grêmio,Coritiba,0.0,0.0,Empate,0.0
2012-10-20,Corinthians,Bahia,1.0,1.0,Empate,2.0
2012-10-19,Sport Recife,Ponte Preta,3.0,1.0,Vitória Mandante,4.0
2012-10-19,São Paulo,Atl Goianiense,2.0,0.0,Vitória Mandante,2.0
2012-10-19,Botafogo RJ,Vasco,3.0,2.0,Vitória Mandante,5.0
2012-10-18,Santos,Atlético Mineiro,2.0,2.0,Empate,4.0
2012-10-18,Portuguesa,Flamengo,0.0,0.0,Empate,0.0
2012-10-18,Cruzeiro,Corinthians,2.0,0.0,Vitória Mandante,2.0
2012-10-17,Fluminense,Grêmio,2.0,2.0,Empate,4.0
2012-10-17,Bahia,Palmeiras,0.0,1.0,Vitória Visitante,1.0
2012-10-17,Coritiba,Nautico,2.0,1.0,Vitória Mandante,3.0
2012-10-17,Internacional,Figueirense,2.0,3.0,Vitória Visitante,5.0
2012-10-14,Grêmio,Botafogo RJ,1.0,1.0,Empate,2.0
2012-10-14,Fluminense,Ponte Preta,2.0,1.0,Vitória Mandante,3.0
2012-10-14,São Paulo,Figueirense,2.0,0.0,Vitória Mandante,2.0
2012-10-14,Santos,Vasco,2.0,0.0,Vitória Mandante,2.0
2012-10-14,Nautico,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2012-10-14,Coritiba,Bahia,2.0,1.0,Vitória Mandante,3.0
2012-10-14,Atlético Mineiro,Sport Recife,2.0,1.0,Vitória Mandante,3.0
2012-10-14,Portuguesa,Corinthians,1.0,1.0,Empate,2.0
2012-10-13,Atl Goianiense,Internacional,3.0,1.0,Vitória Mandante,4.0
2012-10-13,Flamengo,Cruzeiro,1.0,1.0,Empate,2.0
2012-10-12,Palmeiras,Coritiba,0.0,1.0,Vitória Visitante,1.0
2012-10-12,Sport Recife,Grêmio,1.0,3.0,Vitória Visitante,4.0
2012-10-11,Vasco,São Paulo,0.0,2.0,Vitória Visitante,2.0
2012-10-11,Internacional,Atlético Mineiro,3.0,0.0,Vitória Mandante,3.0
2012-10-11,Corinthians,Flamengo,3.0,2.0,Vitória Mandante,5.0
2012-10-10,Ponte Preta,Nautico,2.0,1.0,Vitória Mandante,3.0
2012-10-10,Figueirense,Atl Goianiense,3.0,1.0,Vitória Mandante,4.0
2012-10-10,Cruzeiro,Portuguesa,2.0,0.0,Vitória Mandante,2.0
2012-10-10,Botafogo RJ,Santos,0.0,2.0,Vitória Visitante,2.0
2012-10-10,Bahia,Fluminense,0.0,2.0,Vitória Visitante,2.0
2012-10-06,Atl Goianiense,Vasco,0.0,1.0,Vitória Visitante,1.0
2012-10-06,Santos,Internacional,1.0,1.0,Empate,2.0
2012-10-06,Nautico,Corinthians,2.0,1.0,Vitória Mandante,3.0
2012-10-06,São Paulo,Palmeiras,3.0,0.0,Vitória Mandante,3.0
2012-10-06,Atlético Mineiro,Figueirense,6.0,0.0,Vitória Mandante,6.0
2012-10-06,Grêmio,Cruzeiro,2.0,1.0,Vitória Mandante,3.0
2012-10-06,Fluminense,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2012-10-05,Portuguesa,Sport Recife,5.0,1.0,Vitória Mandante,6.0
2012-10-05,Flamengo,Bahia,0.0,0.0,Empate,0.0
2012-10-05,Coritiba,Ponte Preta,1.0,0.0,Vitória Mandante,1.0
2012-09-30,Grêmio,Santos,1.0,1.0,Empate,2.0
2012-09-30,Flamengo,Fluminense,0.0,1.0,Vitória Visitante,1.0
2012-09-30,Coritiba,São Paulo,1.0,1.0,Empate,2.0
2012-09-30,Corinthians,Sport Recife,3.0,0.0,Vitória Mandante,3.0
2012-09-30,Bahia,Botafogo RJ,2.0,0.0,Vitória Mandante,2.0
2012-09-30,Palmeiras,Ponte Preta,3.0,0.0,Vitória Mandante,3.0
2012-09-29,Portuguesa,Atlético Mineiro,1.0,1.0,Empate,2.0
2012-09-29,Cruzeiro,Internacional,0.0,0.0,Empate,0.0
2012-09-29,Nautico,Atl Goianiense,2.0,0.0,Vitória Mandante,2.0
2012-09-29,Vasco,Figueirense,3.0,1.0,Vitória Mandante,4.0
2012-09-27,Flamengo,Atlético Mineiro,2.0,1.0,Vitória Mandante,3.0
2012-09-23,Sport Recife,Coritiba,1.0,0.0,Vitória Mandante,1.0
2012-09-23,Internacional,Bahia,3.0,1.0,Vitória Mandante,4.0
2012-09-23,Atlético Mineiro,Grêmio,0.0,0.0,Empate,0.0
2012-09-23,São Paulo,Cruzeiro,1.0,0.0,Vitória Mandante,1.0
2012-09-23,Ponte Preta,Vasco,0.0,0.0,Empate,0.0
2012-09-23,Botafogo RJ,Corinthians,2.0,2.0,Empate,4.0
2012-09-23,Atl Goianiense,Flamengo,1.0,2.0,Vitória Visitante,3.0
2012-09-23,Santos,Portuguesa,1.0,3.0,Vitória Visitante,4.0
2012-09-22,Fluminense,Nautico,2.0,1.0,Vitória Mandante,3.0
2012-09-22,Figueirense,Palmeiras,1.0,3.0,Vitória Visitante,4.0
2012-09-16,Nautico,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2012-09-16,Bahia,Figueirense,2.0,1.0,Vitória Mandante,3.0
2012-09-16,Coritiba,Santos,1.0,2.0,Vitória Visitante,3.0
2012-09-16,Cruzeiro,Vasco,1.0,1.0,Empate,2.0
2012-09-16,Ponte Preta,Botafogo RJ,0.0,0.0,Empate,0.0
2012-09-16,Palmeiras,Corinthians,0.0,2.0,Vitória Visitante,2.0
2012-09-16,Internacional,Sport Recife,2.0,2.0,Empate,4.0
2012-09-16,Flamengo,Grêmio,1.0,1.0,Empate,2.0
2012-09-15,Fluminense,Atl Goianiense,1.0,2.0,Vitória Visitante,3.0
2012-09-15,São Paulo,Portuguesa,3.0,1.0,Vitória Mandante,4.0
2012-09-14,Grêmio,Nautico,2.0,0.0,Vitória Mandante,2.0
2012-09-14,Botafogo RJ,Internacional,1.0,1.0,Empate,2.0
2012-09-13,Atlético Mineiro,São Paulo,1.0,0.0,Vitória Mandante,1.0
2012-09-13,Sport Recife,Bahia,1.0,1.0,Empate,2.0
2012-09-13,Atl Goianiense,Coritiba,1.0,2.0,Vitória Visitante,3.0
2012-09-13,Santos,Flamengo,2.0,0.0,Vitória Mandante,2.0
2012-09-13,Vasco,Palmeiras,3.0,1.0,Vitória Mandante,4.0
2012-09-12,Portuguesa,Fluminense,0.0,2.0,Vitória Visitante,2.0
2012-09-12,Figueirense,Cruzeiro,2.0,0.0,Vitória Mandante,2.0
2012-09-12,Corinthians,Ponte Preta,1.0,1.0,Empate,2.0
2012-09-09,Vasco,Bahia,0.0,4.0,Vitória Visitante,4.0
2012-09-09,Sport Recife,Cruzeiro,2.0,1.0,Vitória Mandante,3.0
2012-09-09,Atlético Mineiro,Palmeiras,3.0,0.0,Vitória Mandante,3.0
2012-09-09,Atl Goianiense,Portuguesa,1.0,1.0,Empate,2.0
2012-09-09,Santos,São Paulo,0.0,0.0,Empate,0.0
2012-09-09,Internacional,Fluminense,0.0,1.0,Vitória Visitante,1.0
2012-09-09,Botafogo RJ,Nautico,3.0,1.0,Vitória Mandante,4.0
2012-09-09,Corinthians,Grêmio,3.0,1.0,Vitória Mandante,4.0
2012-09-08,Ponte Preta,Figueirense,2.0,2.0,Empate,4.0
2012-09-08,Coritiba,Flamengo,3.0,0.0,Vitória Mandante,3.0
2012-09-07,Fluminense,Santos,3.0,1.0,Vitória Mandante,4.0
2012-09-07,Palmeiras,Sport Recife,3.0,1.0,Vitória Mandante,4.0
2012-09-06,São Paulo,Internacional,1.0,1.0,Empate,2.0
2012-09-06,Figueirense,Corinthians,1.0,0.0,Vitória Mandante,1.0
2012-09-06,Cruzeiro,Botafogo RJ,1.0,3.0,Vitória Visitante,4.0
2012-09-06,Grêmio,Atl Goianiense,2.0,1.0,Vitória Mandante,3.0
2012-09-05,Portuguesa,Coritiba,3.0,0.0,Vitória Mandante,3.0
2012-09-05,Nautico,Vasco,1.0,1.0,Empate,2.0
2012-09-05,Flamengo,Ponte Preta,0.0,1.0,Vitória Visitante,1.0
2012-09-05,Bahia,Atlético Mineiro,0.0,0.0,Empate,0.0
2012-09-02,Cruzeiro,Nautico,3.0,0.0,Vitória Mandante,3.0
2012-09-02,Internacional,Flamengo,4.0,1.0,Vitória Mandante,5.0
2012-09-02,Vasco,Portuguesa,2.0,0.0,Vitória Mandante,2.0
2012-09-02,Bahia,São Paulo,1.0,0.0,Vitória Mandante,1.0
2012-09-02,Corinthians,Atlético Mineiro,1.0,0.0,Vitória Mandante,1.0
2012-09-02,Ponte Preta,Atl Goianiense,3.0,1.0,Vitória Mandante,4.0
2012-09-02,Sport Recife,Santos,2.0,1.0,Vitória Mandante,3.0
2012-09-02,Botafogo RJ,Coritiba,2.0,0.0,Vitória Mandante,2.0
2012-09-01,Palmeiras,Grêmio,0.0,0.0,Empate,0.0
2012-09-01,Figueirense,Fluminense,2.0,2.0,Empate,4.0
2012-08-31,Flamengo,Sport Recife,1.0,1.0,Empate,2.0
2012-08-31,São Paulo,Botafogo RJ,4.0,0.0,Vitória Mandante,4.0
2012-08-30,Atlético Mineiro,Ponte Preta,2.0,2.0,Empate,4.0
2012-08-30,Portuguesa,Palmeiras,3.0,0.0,Vitória Mandante,3.0
2012-08-30,Nautico,Figueirense,3.0,2.0,Vitória Mandante,5.0
2012-08-30,Atl Goianiense,Cruzeiro,0.0,2.0,Vitória Visitante,2.0
2012-08-30,Grêmio,Vasco,2.0,0.0,Vitória Mandante,2.0
2012-08-30,Fluminense,Corinthians,1.0,1.0,Empate,2.0
2012-08-29,Santos,Bahia,1.0,3.0,Vitória Visitante,4.0
2012-08-29,Coritiba,Internacional,1.0,0.0,Vitória Mandante,1.0
2012-08-26,Ponte Preta,Portuguesa,2.0,1.0,Vitória Mandante,3.0
2012-08-26,Internacional,Grêmio,0.0,1.0,Vitória Visitante,1.0
2012-08-26,Corinthians,São Paulo,1.0,2.0,Vitória Visitante,3.0
2012-08-26,Figueirense,Coritiba,3.0,1.0,Vitória Mandante,4.0
2012-08-26,Botafogo RJ,Flamengo,0.0,0.0,Empate,0.0
2012-08-26,Bahia,Atl Goianiense,1.0,1.0,Empate,2.0
2012-08-26,Cruzeiro,Atlético Mineiro,2.0,2.0,Empate,4.0
2012-08-26,Sport Recife,Nautico,0.0,0.0,Empate,0.0
2012-08-25,Vasco,Fluminense,1.0,2.0,Vitória Visitante,3.0
2012-08-25,Palmeiras,Santos,1.0,2.0,Vitória Visitante,3.0
2012-08-19,Portuguesa,Internacional,1.0,1.0,Empate,2.0
2012-08-19,Flamengo,Vasco,1.0,0.0,Vitória Mandante,1.0
2012-08-19,Atl Goianiense,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2012-08-19,Santos,Corinthians,3.0,2.0,Vitória Mandante,5.0
2012-08-19,Grêmio,Figueirense,4.0,0.0,Vitória Mandante,4.0
2012-08-19,Coritiba,Cruzeiro,4.0,0.0,Vitória Mandante,4.0
2012-08-19,Atlético Mineiro,Botafogo RJ,3.0,2.0,Vitória Mandante,5.0
2012-08-19,São Paulo,Ponte Preta,3.0,0.0,Vitória Mandante,3.0
2012-08-18,Nautico,Bahia,1.0,0.0,Vitória Mandante,1.0
2012-08-18,Fluminense,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2012-08-17,Corinthians,Internacional,1.0,0.0,Vitória Mandante,1.0
2012-08-17,Figueirense,Santos,1.0,3.0,Vitória Visitante,4.0
2012-08-17,Vasco,Coritiba,2.0,2.0,Empate,4.0
2012-08-16,Atl Goianiense,Atlético Mineiro,1.0,1.0,Empate,2.0
2012-08-16,Botafogo RJ,Sport Recife,2.0,0.0,Vitória Mandante,2.0
2012-08-16,Ponte Preta,Bahia,0.0,2.0,Vitória Visitante,2.0
2012-08-16,Palmeiras,Flamengo,1.0,0.0,Vitória Mandante,1.0
2012-08-16,Nautico,São Paulo,3.0,0.0,Vitória Mandante,3.0
2012-08-15,Grêmio,Portuguesa,1.0,2.0,Vitória Visitante,3.0
2012-08-15,Cruzeiro,Fluminense,1.0,1.0,Empate,2.0
2012-08-12,Portuguesa,Botafogo RJ,1.0,1.0,Empate,2.0
2012-08-12,Fluminense,Palmeiras,1.0,0.0,Vitória Mandante,1.0
2012-08-12,São Paulo,Grêmio,1.0,2.0,Vitória Visitante,3.0
2012-08-12,Internacional,Ponte Preta,2.0,1.0,Vitória Mandante,3.0
2012-08-12,Coritiba,Corinthians,1.0,2.0,Vitória Visitante,3.0
2012-08-12,Atlético Mineiro,Vasco,1.0,0.0,Vitória Mandante,1.0
2012-08-12,Flamengo,Nautico,2.0,0.0,Vitória Mandante,2.0
2012-08-11,Santos,Atl Goianiense,2.0,2.0,Empate,4.0
2012-08-11,Bahia,Cruzeiro,0.0,1.0,Vitória Visitante,1.0
2012-08-11,Sport Recife,Figueirense,0.0,1.0,Vitória Visitante,1.0
2012-08-10,Ponte Preta,Grêmio,0.0,0.0,Empate,0.0
2012-08-10,Fluminense,São Paulo,2.0,1.0,Vitória Mandante,3.0
2012-08-10,Atlético Mineiro,Coritiba,1.0,0.0,Vitória Mandante,1.0
2012-08-09,Santos,Cruzeiro,4.0,2.0,Vitória Mandante,6.0
2012-08-09,Figueirense,Flamengo,0.0,2.0,Vitória Visitante,2.0
2012-08-09,Botafogo RJ,Palmeiras,1.0,2.0,Vitória Visitante,3.0
2012-08-09,Corinthians,Atl Goianiense,1.0,1.0,Empate,2.0
2012-08-09,Bahia,Portuguesa,0.0,0.0,Empate,0.0
2012-08-08,Sport Recife,Vasco,0.0,2.0,Vitória Visitante,2.0
2012-08-08,Internacional,Nautico,0.0,0.0,Empate,0.0
2012-08-05,Cruzeiro,Ponte Preta,1.0,2.0,Vitória Visitante,3.0
2012-08-05,Vasco,Corinthians,0.0,0.0,Empate,0.0
2012-08-05,São Paulo,Sport Recife,1.0,0.0,Vitória Mandante,1.0
2012-08-05,Grêmio,Bahia,3.0,1.0,Vitória Mandante,4.0
2012-08-05,Coritiba,Fluminense,0.0,2.0,Vitória Visitante,2.0
2012-08-05,Portuguesa,Figueirense,2.0,0.0,Vitória Mandante,2.0
2012-08-05,Nautico,Santos,3.0,0.0,Vitória Mandante,3.0
2012-08-04,Palmeiras,Internacional,0.0,1.0,Vitória Visitante,1.0
2012-08-04,Atl Goianiense,Botafogo RJ,1.0,2.0,Vitória Visitante,3.0
2012-07-29,Cruzeiro,Palmeiras,2.0,1.0,Vitória Mandante,3.0
2012-07-29,São Paulo,Flamengo,4.0,1.0,Vitória Mandante,5.0
2012-07-29,Botafogo RJ,Figueirense,1.0,0.0,Vitória Mandante,1.0
2012-07-29,Bahia,Corinthians,0.0,0.0,Empate,0.0
2012-07-29,Fluminense,Atlético Mineiro,0.0,0.0,Empate,0.0
2012-07-29,Portuguesa,Nautico,3.0,1.0,Vitória Mandante,4.0
2012-07-29,Sport Recife,Atl Goianiense,0.0,0.0,Empate,0.0
2012-07-29,Santos,Ponte Preta,2.0,1.0,Vitória Mandante,3.0
2012-07-28,Internacional,Vasco,0.0,0.0,Empate,0.0
2012-07-28,Coritiba,Grêmio,2.0,1.0,Vitória Mandante,3.0
2012-07-27,Atlético Mineiro,Santos,2.0,0.0,Vitória Mandante,2.0
2012-07-27,Palmeiras,Bahia,0.0,2.0,Vitória Visitante,2.0
2012-07-27,Flamengo,Portuguesa,0.0,0.0,Empate,0.0
2012-07-26,Corinthians,Cruzeiro,2.0,0.0,Vitória Mandante,2.0
2012-07-26,Atl Goianiense,São Paulo,4.0,3.0,Vitória Mandante,7.0
2012-07-26,Vasco,Botafogo RJ,1.0,0.0,Vitória Mandante,1.0
2012-07-26,Grêmio,Fluminense,1.0,0.0,Vitória Mandante,1.0
2012-07-26,Nautico,Coritiba,3.0,4.0,Vitória Visitante,7.0
2012-07-25,Figueirense,Internacional,0.0,1.0,Vitória Visitante,1.0
2012-07-25,Ponte Preta,Sport Recife,1.0,1.0,Empate,2.0
2012-07-22,Ponte Preta,Fluminense,1.0,2.0,Vitória Visitante,3.0
2012-07-22,Botafogo RJ,Grêmio,0.0,1.0,Vitória Visitante,1.0
2012-07-22,Bahia,Coritiba,2.0,2.0,Empate,4.0
2012-07-22,Palmeiras,Nautico,3.0,0.0,Vitória Mandante,3.0
2012-07-22,Internacional,Atl Goianiense,4.0,1.0,Vitória Mandante,5.0
2012-07-22,Figueirense,São Paulo,0.0,2.0,Vitória Visitante,2.0
2012-07-22,Cruzeiro,Flamengo,1.0,0.0,Vitória Mandante,1.0
2012-07-22,Corinthians,Portuguesa,1.0,1.0,Empate,2.0
2012-07-21,Sport Recife,Atlético Mineiro,1.0,4.0,Vitória Visitante,5.0
2012-07-21,Vasco,Santos,2.0,0.0,Vitória Mandante,2.0
2012-07-20,Atl Goianiense,Figueirense,3.0,2.0,Vitória Mandante,5.0
2012-07-20,Coritiba,Palmeiras,1.0,1.0,Empate,2.0
2012-07-20,Fluminense,Bahia,4.0,0.0,Vitória Mandante,4.0
2012-07-19,São Paulo,Vasco,0.0,1.0,Vitória Visitante,1.0
2012-07-19,Flamengo,Corinthians,0.0,3.0,Vitória Visitante,3.0
2012-07-19,Atlético Mineiro,Internacional,3.0,1.0,Vitória Mandante,4.0
2012-07-19,Portuguesa,Cruzeiro,0.0,2.0,Vitória Visitante,2.0
2012-07-19,Nautico,Ponte Preta,3.0,0.0,Vitória Mandante,3.0
2012-07-18,Santos,Botafogo RJ,0.0,0.0,Empate,0.0
2012-07-18,Grêmio,Sport Recife,3.0,1.0,Vitória Mandante,4.0
